date_installation;departement;latitude;longitude;vitesse_vehicules_legers_kmh;id;emplacement
2007-04-23T00:00:00Z;40;43.67138;-0.97082;80;15215;MIMBASTE
2005-06-01T00:00:00Z;58;46.94606;3.15818;50;15216;SERMOISE SUR LOIRE
2007-10-05T00:00:00Z;13;43.41146;5.02967;90;15217;MARTIGUES
2007-07-09T00:00:00Z;66;42.47175;3.00028;90;15218;ST LAURENT DE LA SALANQUE
2009-01-02T00:00:00Z;31;43.58045;1.39584;50;15219;TOULOUSE
2008-02-19T00:00:00Z;52;48.03702;5.40145;80;15220;NOGENT
2007-09-27T00:00:00Z;59;50.33798;3.50635;110;15221;TRITH ST LEGER
2007-07-05T00:00:00Z;2;49.81874;3.87774;80;15222;GERCY
2007-08-15T00:00:00Z;2;49.31047;3.63425;80;15223;BAZOCHES SUR VESLES
2008-02-22T00:00:00Z;37;47.19126;0.29608;70;15224;ST BENOIT LA FORET
2007-06-19T00:00:00Z;45;47.87144;2.73776;80;15225;PRESSIGNY LES PINS
2007-11-12T00:00:00Z;9;43.19748;1.63099;130;15226;MONTAUT
2007-10-22T00:00:00Z;47;44.20466;0.33535;70;15227;VIANNE
2008-07-28T00:00:00Z;64;43.53962;-0.80445;80;15228;ST BOES
2008-08-01T00:00:00Z;64;43.37367;-0.8527;80;15229;MONTFORT
2007-06-25T00:00:00Z;38;45.50739;4.97984;80;15230;ESTRABLIN
2007-06-29T00:00:00Z;38;45.73738;5.23302;80;15231;ST ROMAIN DE JALIONAS
2007-11-05T00:00:00Z;38;44.85775;5.61003;80;15232;ST MICHEL LES PORTES
2007-09-19T00:00:00Z;91;48.7184;2.2926;90;15233;MASSY
2007-09-10T00:00:00Z;91;48.44338;1.95733;80;15234;AUTHON LA PLAINE
2007-12-05T00:00:00Z;2;49.51764;3.75298;80;15235;FESTIEUX
2007-10-05T00:00:00Z;2;49.83924;3.47466;70;15236;THENELLES
2006-01-09T00:00:00Z;64;43.4126;-1.61678;70;15237;ST JEAN DE LUZ
2007-10-25T00:00:00Z;62;50.4668;2.83171;110;15238;VENDIN LE VIEIL
2007-09-28T00:00:00Z;80;49.99945;1.53853;80;15239;BEAUCHAMPS
2007-09-28T00:00:00Z;80;49.87371;2.71665;80;15240;PROYART
2007-10-15T00:00:00Z;80;50.25414;1.66159;80;15241;RUE
2007-12-07T00:00:00Z;78;48.97834;1.72017;70;15242;MANTES LA VILLE
2007-12-03T00:00:00Z;78;48.77981;2.18948;110;15243;VELIZY VILLACOUBLAY
2008-04-17T00:00:00Z;78;48.8867;2.0984;50;15244;LE PECQ
2008-03-25T00:00:00Z;77;48.6319;2.5256;110;15245;LIEUSAINT
2007-10-05T00:00:00Z;47;44.26005;0.73406;80;15246;LAROQUE TIMBAUT
2008-09-10T00:00:00Z;66;42.66046;2.8831;80;15247;PERPIGNAN
2008-04-24T00:00:00Z;37;47.32157;1.07752;80;15248;FRANCUEIL
2005-09-01T00:00:00Z;64;43.35347;-0.49054;80;15249;AUSSEVIELLE
2005-03-24T00:00:00Z;65;43.24289;-0.00655;80;15250;IBOS
2006-02-13T00:00:00Z;69;45.75192;4.83294;50;15251;LYON
2005-04-15T00:00:00Z;81;43.92146;2.21311;70;15252;CUNAC
2005-05-30T00:00:00Z;81;43.58748;1.79932;80;15253;MAURENS SCOPONT
2005-06-28T00:00:00Z;82;44.06671;1.41715;80;15254;MONTAUBAN
2009-11-26T00:00:00Z;68;47.7487;7.11663;80;15255;GUEWENHEIM
2007-11-26T00:00:00Z;68;47.60741;7.52692;130;15256;ST LOUIS
2007-12-10T00:00:00Z;68;47.97092;7.37127;130;15257;OBERHERGHEIM
2008-01-03T00:00:00Z;94;48.77228;2.34565;90;15258;L HAY LES ROSES
2009-02-25T00:00:00Z;94;48.813;2.42716;50;15259;MAISONS ALFORT
2010-06-02T00:00:00Z;56;47.63772;-2.67243;110;15260;THEIX NOYALO
2007-11-16T00:00:00Z;56;47.71148;-3.22242;80;15261;PLOUHINEC
2007-12-17T00:00:00Z;56;47.73969;-2.43818;80;15262;MOLAC
2007-11-15T00:00:00Z;87;46.19877;1.29332;50;15263;ST SORNIN LEULAC
2007-09-26T00:00:00Z;87;46.05168;1.11844;70;15264;BREUILAUFA
2007-12-11T00:00:00Z;86;46.84953;0.49934;70;15265;CHATELLERAULT
2008-03-03T00:00:00Z;86;46.58836;0.3628;50;15266;POITIERS
2007-12-03T00:00:00Z;28;48.74519;1.28331;110;15267;VERT EN DROUAIS
2007-11-05T00:00:00Z;16;45.85372;0.18496;110;15268;MAINE DE BOIXE
2008-04-09T00:00:00Z;43;45.34126;4.25068;90;15269;PONT SALOMON
2005-04-29T00:00:00Z;47;44.31025;0.71594;80;15270;MONBALEN
2008-02-26T00:00:00Z;43;45.1723;3.52457;80;15271;ST GEORGES D AURAC
2007-12-10T00:00:00Z;66;42.51934;2.79942;80;15272;ST JEAN PLA DE CORTS
2007-08-15T00:00:00Z;66;42.65948;2.80828;80;15273;TOULOUGES
2007-07-09T00:00:00Z;33;44.5744;-0.31764;130;15274;PREIGNAC
2007-11-05T00:00:00Z;48;44.52011;3.30513;80;15275;PALHERS
2007-10-26T00:00:00Z;41;47.91463;0.82024;70;15276;SARGE SUR BRAYE
2005-04-09T00:00:00Z;47;44.53994;0.29709;80;15277;SEYCHES
2007-10-17T00:00:00Z;41;47.38948;2.05496;80;15278;SALBRIS
2007-10-19T00:00:00Z;41;47.55821;1.29675;70;15279;BLOIS
2008-02-19T00:00:00Z;35;48.06064;-1.30531;80;15280;TORCE
2008-02-29T00:00:00Z;44;47.20207;-1.48392;90;15281;ST SEBASTIEN SUR LOIRE
2008-03-13T00:00:00Z;44;47.32609;-1.47804;80;15282;ST MARS DU DESERT
2008-04-18T00:00:00Z;44;47.05021;-1.36625;80;15283;REMOUILLE
2007-10-17T00:00:00Z;36;46.79135;1.59803;80;15284;ST MAUR
2008-02-04T00:00:00Z;36;46.4287;1.47534;130;15285;PARNAC
2005-03-25T00:00:00Z;47;44.34729;0.10729;80;15286;LABASTIDE CASTEL AMOUROUX
2007-09-28T00:00:00Z;36;46.9769;2.06929;80;15287;ST GEORGES SUR ARNON
2007-09-12T00:00:00Z;72;47.95941;0.17798;90;15288;LE MANS
2007-12-26T00:00:00Z;72;47.97951;0.20027;70;15289;LE MANS
2008-02-25T00:00:00Z;76;49.51508;0.99485;90;15290;PISSY POVILLE
2007-11-14T00:00:00Z;19;45.38163;1.67137;80;15291;ST JAL
2008-01-28T00:00:00Z;19;45.43246;2.04453;130;15292;SOUDEILLES
2005-07-01T00:00:00Z;70;47.44134;5.87553;80;15293;VILLERS CHEMIN MT LES ETRELLES
2007-12-03T00:00:00Z;45;47.87434;1.84459;70;15294;ST PRYVE ST MESMIN
2007-09-25T00:00:00Z;45;48.02818;2.95801;70;15295;CHANTECOQ
2007-08-13T00:00:00Z;45;48.07385;2.76789;90;15296;FONTENAY SUR LOING
2008-01-07T00:00:00Z;86;46.4052;0.39163;80;15297;ST MAURICE LA CLOUERE
2007-12-05T00:00:00Z;47;44.49207;1.00362;80;15298;FUMEL
2008-01-30T00:00:00Z;47;44.2589;0.35346;80;15299;PORT STE MARIE
2007-12-05T00:00:00Z;38;45.46835;5.5816;80;15300;MONTFERRAT
2008-12-19T00:00:00Z;38;45.10926;6.00711;80;15301;LE BOURG D OISANS
2005-09-20T00:00:00Z;2B;42.68238;9.44668;50;15302;BASTIA
2008-04-14T00:00:00Z;22;48.45613;-2.08001;110;15303;QUEVERT
2008-06-17T00:00:00Z;64;43.53652;-0.65719;50;15304;LACADEE
2008-06-26T00:00:00Z;64;43.30845;-1.35699;80;15305;LOUHOSSOA
2007-11-12T00:00:00Z;6;43.7769;7.27639;70;15306;TOURRETTE LEVENS
2008-06-04T00:00:00Z;6;43.66072;7.15837;110;15307;CAGNES SUR MER
2007-10-15T00:00:00Z;73;45.48539;6.14529;80;15308;VILLARD SALLET
2007-09-07T00:00:00Z;73;45.50398;6.30625;80;15309;ARGENTINE
2007-10-31T00:00:00Z;73;45.5056;5.71899;80;15310;ST BERON
2007-10-05T00:00:00Z;7;44.94132;4.78675;80;15311;ST PERAY
2008-03-07T00:00:00Z;74;46.04633;6.25894;80;15312;ETAUX
2010-01-08T00:00:00Z;74;46.0686;6.44769;80;15313;BONNEVILLE
2007-11-26T00:00:00Z;74;45.76604;6.24829;80;15314;FAVERGES SEYTHENEX
2008-03-10T00:00:00Z;2A;41.41069;9.1738;70;15315;BONIFACIO
2008-11-17T00:00:00Z;2A;41.6525;9.30059;80;15316;SAN GAVINO DI CARBINI
2008-06-04T00:00:00Z;2A;41.66385;8.91863;70;15317;PROPRIANO
2007-10-31T00:00:00Z;91;48.4641;2.18068;90;15318;MORIGNY CHAMPIGNY
2007-11-18T00:00:00Z;81;43.96119;2.17115;70;15319;LESCURE D ALBIGEOIS
2007-11-18T00:00:00Z;81;43.96172;2.17169;70;15320;LESCURE D ALBIGEOIS
2007-11-26T00:00:00Z;85;46.67067;-1.459;80;15321;LA ROCHE SUR YON
2007-12-07T00:00:00Z;85;46.87029;-1.93763;80;15322;SALLERTAINE
2007-11-26T00:00:00Z;2;49.6981;3.2702;80;15323;MENNESSIS
2008-03-19T00:00:00Z;3;46.54063;3.66826;80;15324;DOMPIERRE SUR BESBRE
2007-11-07T00:00:00Z;3;46.30013;2.64596;70;15325;NERIS LES BAINS
2007-11-07T00:00:00Z;3;46.12851;3.37707;70;15326;ESPINASSE VOZELLE
2007-10-10T00:00:00Z;1;46.18532;5.10748;80;15327;MONTRACOL
2007-11-07T00:00:00Z;1;45.80659;5.77397;80;15328;LAVOURS
2006-05-13T00:00:00Z;94;48.72778;2.54859;80;15329;MAROLLES EN BRIE
2008-04-03T00:00:00Z;1;46.30657;6.06612;70;15330;CESSY
2008-05-02T00:00:00Z;37;47.53213;0.83942;80;15331;CROTELLES
2008-03-25T00:00:00Z;37;47.15862;0.64685;80;15332;STE CATHERINE DE FIERBOIS
2009-06-12T00:00:00Z;70;47.70314;5.93995;80;15333;LA NEUVELLE LES SCEY
2007-09-17T00:00:00Z;70;47.54967;6.77477;80;15334;HERICOURT
2005-07-12T00:00:00Z;44;47.21871;-1.64994;70;15335;ST HERBLAIN
2008-08-28T00:00:00Z;77;48.8314;2.6426;110;15336;LOGNES
2008-03-25T00:00:00Z;77;48.5815;2.9621;80;15337;GRANDPUITS BAILLY CARROIS
2009-02-11T00:00:00Z;84;43.88561;4.94633;80;15338;CAUMONT SUR DURANCE
2008-03-19T00:00:00Z;84;43.88165;5.03972;80;15339;L ISLE SUR LA SORGUE
2008-01-30T00:00:00Z;84;44.06161;4.97622;80;15340;MONTEUX
2009-12-09T00:00:00Z;80;49.64888;2.75215;80;15341;TILLOLOY
2007-12-21T00:00:00Z;972;14.59177;-60.98356;90;15342;LE LAMENTIN
2008-03-31T00:00:00Z;972;14.63278;-60.9775;90;15343;LE LAMENTIN
2007-12-21T00:00:00Z;972;14.59527;-60.87277;70;15344;LE FRANCOIS
2008-04-11T00:00:00Z;65;43.22008;0.06637;50;15345;TARBES
2008-03-26T00:00:00Z;61;48.34083;0.75889;80;15346;BERD HUIS
2008-03-14T00:00:00Z;61;48.68908;0.66937;80;15347;CRULAI
2008-03-19T00:00:00Z;61;48.56347;-0.70897;80;15348;ST MARS D EGRENNE
2008-06-20T00:00:00Z;8;49.52216;4.36342;110;15349;RETHEL
2008-11-27T00:00:00Z;8;49.8079;4.74275;80;15350;MONTCY NOTRE DAME
2007-11-07T00:00:00Z;8;49.6913;4.91724;110;15351;SEDAN
2009-04-06T00:00:00Z;13;43.511386;5.421242;90;15352;AIX EN PROVENCE
2008-12-04T00:00:00Z;13;43.48924;5.63196;80;15353;ROUSSET
2008-09-12T00:00:00Z;13;43.64404;5.55336;70;15354;PEYROLLES EN PROVENCE
2008-03-19T00:00:00Z;971;15.99802;-61.60533;70;15355;CAPESTERRE BELLE EAU
2008-03-19T00:00:00Z;971;16.23458;-61.58975;110;15356;PETIT BOURG
2005-09-29T00:00:00Z;13;43.84671;4.93062;80;15357;VERQUIERES
2008-05-20T00:00:00Z;23;46.02538;2.13442;50;15358;ST MEDARD LA ROCHETTE
2008-07-09T00:00:00Z;23;45.96929;1.78849;80;15359;MANSAT LA COURRIERE
2008-01-07T00:00:00Z;59;50.05332;3.93013;90;15360;ETROEUNGT
2008-03-05T00:00:00Z;59;50.72106;2.74673;130;15361;BAILLEUL
2008-02-22T00:00:00Z;4;44.00963;6.26485;70;15362;ENTRAGES
2005-07-25T00:00:00Z;29;47.87007;-3.59531;110;15363;MELLAC
2007-11-23T00:00:00Z;4;43.96279;6.73998;80;15364;ST BENOIT
2008-02-01T00:00:00Z;50;48.83699;-1.50303;80;15365;ST PLANCHERS
2008-01-03T00:00:00Z;50;48.58703;-1.13328;70;15366;ST HILAIRE DU HARCOUET
2008-02-22T00:00:00Z;5;44.66073;6.6048;80;15367;GUILLESTRE
2008-02-22T00:00:00Z;5;44.64784;6.08645;80;15368;LAYE
2008-01-28T00:00:00Z;27;49.0115;1.32861;80;15369;PACY SUR EURE
2008-02-28T00:00:00Z;27;48.82597;1.01145;80;15370;MESNILS SUR ITON
2008-06-04T00:00:00Z;27;49.01197;1.3162;80;15371;CAILLOUET ORGEVILLE
2006-02-28T00:00:00Z;6;43.65794;7.18503;70;15372;ST LAURENT DU VAR
2008-02-22T00:00:00Z;34;43.38265;3.30629;90;15373;SERVIAN
2008-03-01T00:00:00Z;34;43.42382;3.55176;80;15374;MEZE
2008-03-19T00:00:00Z;58;46.99567;3.11778;70;15375;MARZY
2008-03-25T00:00:00Z;58;47.0018;3.09993;70;15376;MARZY
2008-04-11T00:00:00Z;58;46.99529;3.1326;50;15377;NEVERS
2009-12-15T00:00:00Z;93;48.92523;2.39371;90;15378;LA COURNEUVE
2008-01-18T00:00:00Z;93;48.88166;2.47448;70;15379;ROSNY SOUS BOIS
2005-09-06T00:00:00Z;27;49.33538;1.38434;80;15380;VAL D ORGER
2007-10-25T00:00:00Z;88;48.1522;6.56554;80;15381;LA BAFFE
2008-02-27T00:00:00Z;10;48.2614;4.08528;80;15382;ROSIERES PRES TROYES
2007-11-08T00:00:00Z;10;48.47226;3.46008;80;15383;LA MOTTE TILLY
2008-01-11T00:00:00Z;28;48.7456;1.2822;110;15384;VERT EN DROUAIS
2008-02-27T00:00:00Z;10;48.4611;3.89596;90;15385;VALLANT ST GEORGES
2008-02-19T00:00:00Z;78;48.94527;2.06125;70;15386;POISSY
2005-07-18T00:00:00Z;60;49.14244;2.54018;80;15387;LA CHAPELLE EN SERVAL
2007-12-03T00:00:00Z;9;42.7512;1.77227;80;15388;UNAC
2008-02-25T00:00:00Z;9;42.85711;1.60132;50;15389;TARASCON SUR ARIEGE
2008-04-02T00:00:00Z;9;43.02396;1.58974;80;15390;CRAMPAGNA
2008-06-09T00:00:00Z;95;49.05014;2.14312;90;15391;ST OUEN L AUMONE
2008-03-31T00:00:00Z;95;49.16919;1.75875;90;15392;ST GERVAIS
2008-02-21T00:00:00Z;95;49.0886;2.4154;70;15393;EPINAY CHAMPLATREUX
2008-04-18T00:00:00Z;95;49.06125;2.08489;90;15394;OSNY
2005-07-13T00:00:00Z;23;46.21388;1.41;110;15395;ST MAURICE LA SOUTERRAINE
2009-09-09T00:00:00Z;1;46.41212;4.92693;80;15396;REYSSOUZE
2008-06-16T00:00:00Z;1;46.07797;5.42775;50;15397;PONCIN
2008-02-22T00:00:00Z;3;46.59105;3.47675;80;15398;LUSIGNY
2008-02-22T00:00:00Z;3;46.32208;2.86727;80;15399;ST BONNET DE FOUR
2008-02-24T00:00:00Z;4;44.05884;6.2068;80;15400;DIGNE LES BAINS
2008-01-07T00:00:00Z;7;44.47492;4.35969;50;15401;PRADONS
2007-12-10T00:00:00Z;7;44.70522;4.65451;70;15402;CHOMERAC
2008-02-19T00:00:00Z;7;44.659;4.29686;70;15403;PONT DE LABEAUME
2008-02-22T00:00:00Z;8;49.39841;4.71814;80;15404;VOUZIERS
2008-01-07T00:00:00Z;8;49.65627;4.88658;80;15405;CHEVEUGES
2008-03-12T00:00:00Z;14;49.3195;0.13222;50;15406;CANAPVILLE
2008-11-25T00:00:00Z;16;45.28102;0.04335;80;15407;CHALAIS
2008-03-20T00:00:00Z;17;45.77501;-0.6953;80;15408;ST GEORGES DES COTEAUX
2008-04-28T00:00:00Z;22;48.49982;-2.95129;80;15409;PLOUVARA
2008-07-16T00:00:00Z;27;49.22091;1.64506;80;15410;AUTHEVERNES
2008-05-16T00:00:00Z;2A;41.56735;9.25707;80;15411;PORTO VECCHIO
2009-02-25T00:00:00Z;2B;42.58693;9.50569;70;15412;BORGO
2009-11-20T00:00:00Z;32;43.6742;-0.0933;80;15413;MAULICHERES
2010-01-08T00:00:00Z;32;43.91485;0.32427;80;15414;CASSAIGNE
2009-12-14T00:00:00Z;32;43.5574;0.61058;80;15415;BOUCAGNERES
2008-11-17T00:00:00Z;33;44.97506;-1.00513;80;15416;LACANAU
2008-02-25T00:00:00Z;35;48.13248;-1.70841;90;15417;RENNES
2008-02-21T00:00:00Z;35;48.18909;-1.18254;80;15418;BALAZE
2008-02-22T00:00:00Z;36;46.8288;1.81975;80;15419;DIORS
2007-12-05T00:00:00Z;36;47.09909;1.86836;130;15420;MEUNET SUR VATAN
2008-05-02T00:00:00Z;37;47.30555;0.4393;70;15421;LIGNIERES DE TOURAINE
2007-12-24T00:00:00Z;38;45.35155;4.89746;80;15422;SONNAY
2006-02-13T00:00:00Z;3;46.45838;3.36763;80;15423;BESSAY SUR ALLIER
2007-12-13T00:00:00Z;42;45.41628;4.4055;70;15424;ST ETIENNE
2008-02-26T00:00:00Z;43;45.16322;4.07776;80;15425;YSSINGEAUX
2008-04-17T00:00:00Z;44;47.46066;-2.07663;80;15426;DREFFEAC
2008-04-18T00:00:00Z;44;47.11442;-1.28277;80;15427;GORGES
2008-02-02T00:00:00Z;45;47.68875;1.95795;80;15428;LA FERTE ST AUBIN
2007-12-07T00:00:00Z;45;48.2057;2.23879;80;15429;ENGENVILLE
2005-11-10T00:00:00Z;3;46.48816;3.34482;80;15430;TOULON SUR ALLIER
2008-04-24T00:00:00Z;50;49.44407;-1.71021;80;15431;BRICQUEBEC EN COTENTIN
2008-03-17T00:00:00Z;56;47.86337;-2.81939;80;15432;MOUSTOIR AC
2008-04-18T00:00:00Z;56;48.0257;-2.95799;80;15433;ST THURIAU
2008-04-03T00:00:00Z;57;49.154;6.84617;110;15434;ROSBRUCK
2008-02-22T00:00:00Z;57;49.1442;7.04166;110;15435;GROSBLIEDERSTROFF
2008-03-19T00:00:00Z;58;46.96559;3.157;50;15436;SERMOISE SUR LOIRE
2007-11-05T00:00:00Z;60;49.38147;2.61933;50;15437;BLINCOURT
2005-11-10T00:00:00Z;3;46.31823;2.62209;70;15438;LAVAULT STE ANNE
2007-12-07T00:00:00Z;60;49.60331;2.32082;80;15439;BEAUVOIR
2008-09-10T00:00:00Z;66;42.63772;3.0331;50;15440;ST CYPRIEN
2008-03-28T00:00:00Z;72;48.07047;0.53176;80;15441;DUNEAU
2008-04-04T00:00:00Z;72;47.72732;-0.1134;80;15442;LA FLECHE
2007-12-07T00:00:00Z;73;45.76082;6.38952;80;15443;UGINE
2008-08-08T00:00:00Z;77;48.30506;2.5085;80;15444;BOISSY AUX CAILLES
2006-01-09T00:00:00Z;3;46.34618;3.28518;80;15445;CONTIGNY
2007-12-17T00:00:00Z;81;43.56642;1.89653;80;15446;CUQ TOULZA
2008-07-04T00:00:00Z;81;43.85732;1.92803;80;15447;TECOU
2008-04-14T00:00:00Z;82;43.99464;1.3148;80;15448;MONTAUBAN
2008-04-18T00:00:00Z;82;43.95618;1.44075;80;15449;ST NAUPHARY
2008-09-15T00:00:00Z;82;43.81315;1.1969;80;15450;AUCAMVILLE
2006-01-09T00:00:00Z;3;46.48796;3.34468;80;15451;TOULON SUR ALLIER
2008-03-21T00:00:00Z;82;44.07771;1.09206;80;15452;MOISSAC
2008-04-30T00:00:00Z;82;43.89726;1.02568;80;15453;SERIGNAC
2008-12-24T00:00:00Z;84;43.86075;5.21596;80;15454;GOULT
2008-03-27T00:00:00Z;84;44.1952;4.73481;130;15455;MORNAS
2008-06-04T00:00:00Z;85;46.79908;-1.4472;80;15456;BELLEVIGNY
2008-02-01T00:00:00Z;87;45.82071;1.19368;80;15457;ISLE
2007-12-20T00:00:00Z;87;46.00455;1.33776;110;15458;ST SYLVESTRE
2008-02-21T00:00:00Z;92;48.8259;2.2016;50;15459;SEVRES
2008-03-12T00:00:00Z;92;48.81546;2.22413;50;15460;SEVRES
2010-07-08T00:00:00Z;94;48.81114;2.33759;70;15461;ARCUEIL
2008-03-19T00:00:00Z;971;16.2083;-61.62941;70;15462;PETIT BOURG
2008-04-02T00:00:00Z;971;16.21694;-61.48272;70;15463;LE GOSIER
2007-12-21T00:00:00Z;972;14.7458;-60.97556;70;15464;LA TRINITE
2008-03-31T00:00:00Z;972;14.63194;-60.97806;90;15465;LE LAMENTIN
2008-03-05T00:00:00Z;2;49.60709;3.50458;80;15466;CREPY
2006-01-19T00:00:00Z;6;43.65772;7.18412;70;15467;ST LAURENT DU VAR
2008-05-22T00:00:00Z;6;43.64319;7.13355;110;15468;VILLENEUVE LOUBET
2008-07-12T00:00:00Z;6;43.70008;7.29595;50;15469;NICE
2008-04-02T00:00:00Z;10;48.1988;4.76694;80;15470;BAYEL
2008-01-14T00:00:00Z;14;49.17677;-0.51502;70;15471;THUE ET MUE
2007-12-03T00:00:00Z;14;49.23979;-0.18859;70;15472;BAVENT
2008-01-19T00:00:00Z;14;48.88638;-0.23823;70;15473;NORON L ABBAYE
2008-02-22T00:00:00Z;14;48.91197;-0.48917;70;15474;CLECY
2009-07-27T00:00:00Z;16;45.91933;0.74463;80;15475;CHABRAC
2008-06-26T00:00:00Z;2B;41.95942;9.39676;70;15476;VENTISERI
2008-04-28T00:00:00Z;22;48.76484;-3.0797;80;15477;PAIMPOL
2008-01-18T00:00:00Z;24;44.86983;1.24402;70;15478;SARLAT LA CANEDA
2008-02-14T00:00:00Z;24;45.20756;0.81882;80;15479;ANTONNE ET TRIGONANT
2005-08-08T00:00:00Z;25;47.28373;6.82142;80;15480;MONTANDON
2008-04-24T00:00:00Z;25;46.9789;6.44162;80;15481;MONTBENOIT
2009-10-07T00:00:00Z;25;47.25103;6.00963;50;15482;BESANCON
2008-09-17T00:00:00Z;25;47.32595;6.78399;80;15483;LIEBVILLERS
2008-01-07T00:00:00Z;26;44.42468;4.73459;80;15484;DONZERE
2008-01-07T00:00:00Z;26;44.83237;4.90439;80;15485;ETOILE SUR RHONE
2008-02-22T00:00:00Z;26;45.04868;4.99104;80;15486;GRANGES LES BEAUMONT
2009-02-13T00:00:00Z;27;49.3905;0.5142;130;15487;ST MARDS DE BLACARVILLE
2005-12-07T00:00:00Z;25;47.20167;5.99465;70;15488;BEURE
2008-06-03T00:00:00Z;31;43.68103;1.25909;80;15489;DAUX
2009-03-06T00:00:00Z;31;43.56785;1.41283;50;15490;TOULOUSE
2005-10-17T00:00:00Z;34;43.32264;3.08835;80;15491;MONTADY
2008-02-22T00:00:00Z;51;48.76382;4.58534;50;15492;COUVROT
2008-02-22T00:00:00Z;51;49.27827;3.84392;80;15493;COURCELLES SAPICOURT
2008-01-07T00:00:00Z;51;49.30696;3.9876;80;15494;ST THIERRY
2008-01-07T00:00:00Z;51;49.1622;4.01147;50;15495;VILLERS ALLERAND
2008-11-24T00:00:00Z;53;48.05891;-0.77082;70;15496;LAVAL
2005-07-04T00:00:00Z;34;43.60889;3.84148;50;15497;MONTPELLIER
2008-04-14T00:00:00Z;53;48.03263;-0.70329;50;15498;FORCE
2008-06-23T00:00:00Z;53;48.02367;-0.7339;80;15499;ENTRAMMES
2008-07-24T00:00:00Z;54;48.7198;6.16654;90;15500;MAXEVILLE
2009-07-03T00:00:00Z;54;48.4608;6.24246;110;15501;CRANTENOY
2008-04-18T00:00:00Z;59;50.71186;3.12333;110;15502;BONDUES
2005-03-30T00:00:00Z;40;43.61548;-1.39825;80;15503;LABENNE
2008-01-14T00:00:00Z;59;50.31572;3.36908;90;15504;LOURCHES
2008-01-25T00:00:00Z;60;49.54107;2.72734;50;15505;FONTAINE LAVAGANNE
2008-04-07T00:00:00Z;61;48.79806;0.00732;80;15506;BAILLEUL
2008-05-21T00:00:00Z;63;45.94626;3.15843;70;15507;CHAMBARON SUR MORGE
2008-10-14T00:00:00Z;63;45.82752;3.44012;50;15508;ST JEAN D HEURS
2005-03-30T00:00:00Z;40;43.54221;-0.94774;80;15509;HABAS
2008-07-28T00:00:00Z;67;48.6018;7.65004;80;15510;OBERSCHAEFFOLSHEIM
2009-03-20T00:00:00Z;67;48.84659;7.20721;80;15511;SIEWILLER
2008-01-25T00:00:00Z;71;46.54457;4.175;80;15512;PALINGES
2005-10-01T00:00:00Z;41;47.78566;1.31281;80;15513;VILLENEUVE FROUVILLE
2008-01-21T00:00:00Z;74;46.15916;6.35936;80;15514;FILLINGES
2008-07-10T00:00:00Z;77;48.7225;2.6984;80;15515;CHEVRY COSSIGNY
2008-07-28T00:00:00Z;78;48.7812;2.01914;90;15516;TRAPPES
2008-03-21T00:00:00Z;78;48.72478;1.89152;70;15517;LES ESSARTS LE ROI
2008-03-31T00:00:00Z;80;49.94314;2.85223;130;15518;FEUILLERES
2005-09-01T00:00:00Z;41;47.67022;0.97073;70;15519;ST AMAND LONGPRE
2008-10-13T00:00:00Z;86;46.8157;0.44463;80;15520;THURE
2008-01-24T00:00:00Z;89;47.87781;3.59389;80;15521;SEIGNELAY
2008-01-14T00:00:00Z;89;48.06668;3.81161;80;15522;LASSON
2008-01-14T00:00:00Z;89;47.7403;3.60491;70;15523;ST BRIS LE VINEUX
2005-07-25T00:00:00Z;49;47.07068;-0.90195;70;15524;CHOLET
2008-04-07T00:00:00Z;974;-21.06341;55.70873;50;15525;ST BENOIT
2009-02-20T00:00:00Z;69;45.79046;4.81196;90;15526;LYON
2009-02-13T00:00:00Z;69;45.79056;4.81219;90;15527;LYON
2008-01-07T00:00:00Z;69;45.86772;4.54473;70;15528;ST ROMAIN DE POPEY
2005-06-15T00:00:00Z;49;47.53486;-0.0775;80;15529;BAUGE EN ANJOU
2008-04-11T00:00:00Z;69;45.57498;4.71759;90;15530;GIVORS
2008-08-06T00:00:00Z;5;44.32319;5.7988;80;15531;LARAGNE MONTEGLIN
2008-04-02T00:00:00Z;5;44.56196;5.9202;80;15532;LA ROCHE DES ARNAUDS
2008-03-26T00:00:00Z;42;45.3689;4.30617;70;15533;FIRMINY
2008-09-24T00:00:00Z;49;47.49646;-0.56276;90;15534;ANGERS
2008-12-12T00:00:00Z;49;47.49088;-0.59243;90;15535;AVRILLE
2008-04-24T00:00:00Z;49;47.41574;-0.16805;80;15536;LES BOIS D ANJOU
2005-06-15T00:00:00Z;49;47.28696;-0.65008;80;15537;VAL DU LAYON
2009-07-01T00:00:00Z;49;47.53002;-0.42041;90;15538;VILLEVEQUE
2008-04-10T00:00:00Z;49;47.61429;-0.76609;80;15539;LE LION D ANGERS
2008-08-29T00:00:00Z;61;48.56124;0.17585;130;15540;NEAUPHE SOUS ESSAI
2005-06-15T00:00:00Z;49;47.493;-0.76309;80;15541;BECON LES GRANITS
2008-04-14T00:00:00Z;61;48.53353;0.16232;130;15542;ST GERVAIS DU PERRON
2008-10-13T00:00:00Z;38;45.5892;4.81075;110;15543;CHASSE SUR RHONE
2005-06-15T00:00:00Z;49;47.43021;-0.71574;80;15544;ST MARTIN DU FOUILLOUX
2009-01-16T00:00:00Z;25;47.40671;6.47455;130;15545;CLERVAL
